what,kind,bundleId,bundleVersion,description,time
error,log,,,"button.xml: ScrollView can host only one direct child",1340708659241
error,log,,,"button.xml: ScrollView can host only one direct child",1340708659664
error,log,,,"button.xml: ScrollView can host only one direct child",1340708661538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708672790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708673119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708673416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708674306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708675805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708676455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708677538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708679644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708680665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708682300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708683642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340708684249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340708687191
error,log,,,"button.xml: com.android.layoutlib.bridge.MockView cannot be cast to android.view.ViewGroup",1340708688379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708719394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708793096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340708806215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340708809936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340708817901
error,log,,,"button.xml: com.android.layoutlib.bridge.MockView cannot be cast to android.view.ViewGroup",1340708819504
error,log,,,"button.xml: com.android.layoutlib.bridge.MockView cannot be cast to android.view.ViewGroup",1340708824839
error,log,,,"button.xml: com.android.layoutlib.bridge.MockView cannot be cast to android.view.ViewGroup",1340708824985
error,log,,,"button.xml: com.android.layoutlib.bridge.MockView cannot be cast to android.view.ViewGroup",1340708826720
error,log,,,"button.xml: com.android.layoutlib.bridge.MockView cannot be cast to android.view.ViewGroup",1340708830554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708836570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708838609
error,log,,,"button.xml: com.android.layoutlib.bridge.MockView cannot be cast to android.view.ViewGroup",1340708840930
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340708851623
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340708853330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708853353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708854286
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340708854944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708859968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708884800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340708918935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340708920228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708925805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340708949022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340708969854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340709002281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709003394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340709021168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709022226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340709028616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340709029768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709035744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340709073836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340709085541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709087173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709094987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340709106784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709107522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340709122306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340709125952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709196713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340709232412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340709236288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709236954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340709358712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340709360415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709362338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340709374882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709376616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340709379258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340709383163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340709384561
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489329
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489332
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489337
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489345
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489353
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489361
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489387
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489390
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489393
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489401
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489409
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489417
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489425
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489433
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489440
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489448
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489456
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489464
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489472
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489480
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489488
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489504
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489512
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489520
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489528
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1340709489536
