what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583548341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583551277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583553918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583577193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583686700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583687402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583697849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583703337
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583737864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583742238
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583742261
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339583743868
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1339583743898
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583744256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583744583
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583744612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583767675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583791158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583795059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583805103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583807766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583808802
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583812158
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583813595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583813596
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339583815464
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1339583815500
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1339583815521
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583819115
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339583819243
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583819365
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339583822269
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583822411
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583825726
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583828423
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583829651
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583835638
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583837338
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583837566
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583838662
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583839428
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339583840202
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339583850285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339583863619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339583864494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339583865297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339583865917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583892653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583893554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583894069
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1339583979361
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1339583979361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583979953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583982774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583987379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583989651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583990280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583990327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583990570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583990587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583990669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583990687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339583991075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584714880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584718732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584723853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584914717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584914766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584917047
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1339584934024
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1339584934026
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1339584934027
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1339584934103
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1339584934151
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1339584934152
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1339584934179
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1339584934199
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1339584934237
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1339584934490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339584934613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339584940045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584946496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584948272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584950111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339584950227
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339584952687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339584953880
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339584965322
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339584965372
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339584966651
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339584969125
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339584969410
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339584969462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339585198898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339585204150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339585207751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339585208237
