what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702080987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702081202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702081403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702081587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702081770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702081962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702082178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702082418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702082690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702090293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702093738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702097593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340702100809
error,log,,,"button.xml: Color value 'black' must start with #",1340702102025
error,log,,,"button.xml: android.widget.EditText cannot be cast to android.view.ViewGroup",1340702102032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702134493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702153181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340702155657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702161811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340702174413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340702177507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702182233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340702192003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340702194487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702199113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702199236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702202758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702208380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340702210093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340702211460
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340702211826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702216156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702234278
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340702236012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340702236926
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340702237278
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340702249102
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340702250205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340702251364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702263236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702265067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340702267950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702280115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340702282764
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340702283130
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340702301626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702304619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702305947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340702313445
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340702313838
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340702319875
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340702322016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702323093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702323530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340702323534
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340702326434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702342456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702356116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340702366353
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340702369939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340702371792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702398191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702398907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702402695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702414792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702444792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702460271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702488177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702490327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702493594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702495867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702506919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340702512383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702527653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702539119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340702541539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340702552254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340702560423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340702560971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340702561376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340702562366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340702563207
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340702568119
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340702569782
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575821
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575824
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575844
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575863
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575882
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575884
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575899
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575912
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575926
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575939
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575940
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575953
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575966
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575978
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575980
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575993
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702575994
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702576007
error,log,,,"TableLayoutRule.onResizeUpdate() failed: java.lang.NullPointerException",1340702576020
