what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340282852545
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340282854229
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1340282868432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340282869182
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340282872543
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340282874349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340282885589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340282888483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340282889203
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340282890614
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340282892720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340282893776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340282910499
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340282910650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340282911945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340282913802
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340282913890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340282918176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340282933676
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340282933697
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340282934720
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340282936346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340282937146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340282939370
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340282939374
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340282943452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340283141558
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340283142156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340283445012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284787043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284870013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284870579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284870745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284872324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284872458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284874182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284874885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284875619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284892892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284900970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284902693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284966742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284967360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284968190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340284997420
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1340285080335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340285123966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340285124426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340285125216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340285125722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340285126308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340285126859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340285127475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340285140545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340285178271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340285181893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340285184091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340285184797
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340285196170
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340285197913
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340285199550
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340285199852
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340285199894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340285229058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340285243518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340285244620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340285257953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340285261955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340285262988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340285264379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340286042406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340286247319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340286326520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340286349203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340286351816
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340286353970
