what,kind,bundleId,bundleVersion,description,time
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340084299519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084299541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084300989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084301179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084302372
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340084305394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340084311739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340084312251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340084313128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340084314307
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340084315181
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340084317463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084327398
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340084355649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084387462
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340084387468
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340084388121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084391702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084406333
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340084478416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084577124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084597486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084597657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084604333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084604389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084604989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084605044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084605302
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340084605319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084605343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084605417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084605434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084605691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084637501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084685180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084770796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084782518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084807492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340084814348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340084933405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340084933998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340084969365
