what,kind,bundleId,bundleVersion,description,time
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340012558146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012558906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012569761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340012569776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012571063
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340012583357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012605727
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340012605744
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340012607302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012611357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012622269
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340012628184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012628812
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340012629035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012636237
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340012636252
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340012637651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012645724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012646622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340012646650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012648372
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340012676732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012942973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340012942992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340012974446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340013233313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340013253119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340013357431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340013359805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014206155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014207638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014211610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014214045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014214174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014215958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014587603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014589588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014620710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014625155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014639455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014651939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014679660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014685857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340014784554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340014814542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340014816119
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340014819572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340014820350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340014821835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340014828319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340014828880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340014829816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340014830948
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340014835244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340014835702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340014838649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340015049259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340015513237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340015582848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340015605881
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340015605896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340015634389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340016067564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340016076112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340016131178
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340016131893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340016135939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340016139303
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340016139319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340016140833
