what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340630092772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340630094198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630094390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630096459
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340630096519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630100443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630106277
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630106307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630116705
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630126575
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630126575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630127425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630141287
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630147631
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630165061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340630167014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340630170535
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340630176841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630178512
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340630216184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630219095
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340630219108
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340630220646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630250244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630251903
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340630407672
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1340630407687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630407701
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340630415220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630419008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340630429320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340630446072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340630448092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340630455195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340630457502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340630458563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340630467348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340630471537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340630475265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340630477705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340630478766
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1340630499444
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340630526637
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340630528771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630529818
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340630570236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630608885
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340630608898
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630610129
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340630616066
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340630617688
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340630618902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630829079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630876073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630886219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630887614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630912841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630921620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630925424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630973584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630974702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340630980898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631033082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631093089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631094491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631642353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631653170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631654317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340631656100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631673432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631679102
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340631679127
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340631680271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631683903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631687984
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340631687998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631695493
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340631715246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631738421
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340631738429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631738435
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340631738480
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340631738483
error,log,,,"Error logged from Debug Core: ",1340631738485
error,log,,,"Error logged from Debug Core: ",1340631738486
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340631738499
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340631738501
error,log,,,"Error logged from Debug Core: ",1340631738504
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340631738512
error,log,,,"Error logged from Debug Core: ",1340631738513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631742826
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340631742858
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340631742865
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340631742919
error,log,,,"Error logged from Debug Core: ",1340631742921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340631744877
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340631744877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631751625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631752995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340631758630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340631763644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340631764289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631764542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631766690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631770480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631775002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631787184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631788381
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340631789799
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340631789982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631791888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631807227
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340631807234
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340631808611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340631820413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340631820908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340631821316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340631821798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340631822492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340631824603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340631826988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340631827513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340631828370
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1340631840627
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1340631842601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631847771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631895264
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340631899052
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340631899741
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340631900189
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340631900740
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340631901132
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340631901724
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340631902724
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340631902765
error,log,,,"Error logged from Debug Core: ",1340631902767
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340631902792
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340631902807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340631904413
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340631904414
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340631909626
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1340631913271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340631913283
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340631914377
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340631931781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340631938400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631958331
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1340631958349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340631960078
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1340632032719
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340632039011
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1340632040382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632047119
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340632146805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632183304
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1340632183310
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340632183344
error,log,,,"Error logged from Debug Core: ",1340632183345
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340632183349
error,log,,,"Error logged from Debug Core: ",1340632183350
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340632183373
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340632183392
error,log,,,"Error logged from Debug Core: ",1340632183394
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1340632183403
error,log,,,"Error logged from Debug Core: ",1340632183405
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340632186961
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340632186999
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340632186999
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340632193919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340632199892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340632208036
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1340632224832
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340632229417
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1340632232766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340632233833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632234031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632235481
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340632235546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340632241408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632251442
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340632282405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632316570
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340632316585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340632326071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632334148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632365046
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1340632383234
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1340632397088
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340632402127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632414359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340632524735
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340632539492
