what,kind,bundleId,bundleVersion,description,time
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340111556133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111618256
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340111619159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340111622784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340111624142
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340111626245
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340111626885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340111629832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340111633454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340111637118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340111638928
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340111640508
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340111642419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111643090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111663379
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340111663407
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340111664417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111666064
error,log,,,"No command output when running: 'am start -n com.gueei.applocker/com.gueei.applocker.AppLockerActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1340111686401
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340111702017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111769348
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340111769378
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1340111771128
activated,view,com.questoid.sqlitemanager,1.0.0,"com.questoid.sqlitemanager.view.SqliteManagerView",1340111771149
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.FileExplorerView",1340111772853
closed,view,com.questoid.sqlitemanager,1.0.0,"com.questoid.sqlitemanager.view.SqliteManagerView",1340111775493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111775511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111775596
opened,view,com.questoid.sqlitemanager,1.0.0,"com.questoid.sqlitemanager.view.SqliteManagerView",1340111775621
activated,view,com.questoid.sqlitemanager,1.0.0,"com.questoid.sqlitemanager.view.SqliteManagerView",1340111775641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111784217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111829803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111847205
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1340111907560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111907564
activated,view,com.questoid.sqlitemanager,1.0.0,"com.questoid.sqlitemanager.view.SqliteManagerView",1340111907565
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340111910733
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340111910760
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1340111911602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340111913177
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340111914105
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340111923548
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1340111936688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111940840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111967455
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340111967466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111972911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111974606
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340111974768
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340111976745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111981508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111982945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111991972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111992883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111993291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111994412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340111994819
