what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340262682917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262696273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262704610
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340262705687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262708216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262761167
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340262761184
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1340262763999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262764966
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340262785730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262874849
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340262874861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262878015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262880713
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340262880752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340262882479
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340262883363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262971936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340262975581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263007072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263007806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263007810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263009968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263044605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263076263
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340263158344
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1340263160747
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1340263160892
started,bundle,org.eclipse.mylyn.ide.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ui",1340263160892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263176148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263210308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263212329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263212503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263213576
error,log,,,"No command output when running: 'am start -D -n com.gueei.applocker/com.gueei.applocker.AppLockerActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1340263219901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263289494
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1340263289557
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340263312514
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340263313592
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340263314045
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340263314885
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1340263316277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263372975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263373850
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340263381485
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1340263382776
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340263382797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263387051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263387442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263387801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263389140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263389458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263389778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263390148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263390536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263391057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263391432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263391760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263392099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263392506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263392871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263393176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263393495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263393821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263394081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263394405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263394750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263395093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263396413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340263397994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340263401592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263647115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263758910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263971580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340263973808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340264090960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340264113417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340264149444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340264158565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340264163578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340267375480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340267385622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340267385727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340267387054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340267659455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340267866799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340267962082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268000302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268004535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268011286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268382079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268468664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268552648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268585065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268588139
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1340268599839
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1340268606453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340268607884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340268633223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340268633730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340268635102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268807627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268811794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268812290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268837524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268844040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268845146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340268845194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340269139927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340269150653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340269517262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340269519340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340269710378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340269714328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340269814952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340269824353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340270041654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340270081176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340270082100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340270082824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340270094988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340270211414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340270868525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340270871757
