what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to load properties file for project 'GoodsOrderInventorySystemPro'",1339567962848
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1339567962850
error,log,,,"Exception in Decorator. The 'Java Build Path Indicator' decorator will be disabled.",1339567962852
error,log,,,"java.lang.NullPointerException",1339567962854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339567966041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1339567966044
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339567974723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568007836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568016059
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568021487
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568021505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568038114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568044132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568048057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568291917
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339568295396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568299635
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568300291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568300310
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1339568300329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339568300329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568311617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568356213
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568376030
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568376046
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568380750
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568380750
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339568381423
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568381691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568381709
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339568403901
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568404136
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568404155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339568429778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339568443525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339568451139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339568482827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568548553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568550684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339568676281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339568677414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568816176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568819378
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568833358
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568833358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1339568833375
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339568932956
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568933222
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339568933240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339568941960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339569463168
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339569470069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339569518585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339569603440
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339569604072
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1339569641694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339569648298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339569654698
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339569688397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339569704015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339569711910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339569718662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339569731753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339569746154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339569769235
